Author,Year,Week,Num Commits,Lines Added,Lines Deleted,Files Added,Files Deleted,Files Modified,First Commit Date UTC,Last Commit Date UTC
15,2018,30,1,4063,1109,27,0,272,07/25/2018 20:45:49,07/25/2018 20:45:49
15,2018,36,4,5401,268,31,0,66,09/04/2018 18:45:48,09/07/2018 15:51:50
15,2018,37,3,2589,50,6,0,16,09/10/2018 22:49:44,09/11/2018 19:34:02
15,2018,38,2,1264,515,3,0,38,09/21/2018 20:56:11,09/21/2018 21:43:10
15,2018,39,3,110,89,0,0,60,09/24/2018 21:13:31,09/27/2018 18:55:36
15,2018,40,1,884,182,1,0,25,10/03/2018 05:19:04,10/03/2018 05:19:04
15,2018,43,1,723,471,1,0,2,10/22/2018 17:04:20,10/22/2018 17:04:20
15,2018,44,1,631,687,0,0,13,10/31/2018 01:56:50,10/31/2018 01:56:50
15,2018,45,4,2437,2139,11,3,198,11/05/2018 18:20:16,11/10/2018 16:05:25
15,2018,46,1,4081,4377,3,2,164,11/16/2018 21:27:13,11/16/2018 21:27:13
15,2018,49,4,4244,3797,5,2,258,12/03/2018 17:56:06,12/06/2018 20:34:48
15,2018,50,1,959,913,0,1,152,12/13/2018 06:14:14,12/13/2018 06:14:14
15,2018,51,4,1213,1330,1,0,146,12/18/2018 19:39:43,12/20/2018 21:54:06
15,2019,2,1,21,1,2,0,1,01/08/2019 19:51:33,01/08/2019 19:51:33
15,2019,4,1,219,528,0,0,30,01/22/2019 21:27:05,01/22/2019 21:27:05
15,2019,5,2,592,417,1,0,137,01/27/2019 20:47:14,01/29/2019 18:55:50
15,2019,6,2,608,544,0,0,103,02/05/2019 07:23:36,02/07/2019 17:25:30
15,2019,7,1,278,232,0,0,14,02/13/2019 07:56:20,02/13/2019 07:56:20
15,2019,8,3,511,424,1,1,89,02/19/2019 05:17:32,02/20/2019 23:14:40
15,2019,10,4,757,857,1,1,52,03/05/2019 02:14:20,03/07/2019 19:10:19
15,2019,12,1,268,221,0,0,7,03/22/2019 17:13:41,03/22/2019 17:13:41
15,2019,13,1,4,4,0,0,1,03/25/2019 20:31:22,03/25/2019 20:31:22
15,2019,14,2,569,396,0,0,5,04/01/2019 19:52:48,04/04/2019 16:49:58
15,2019,15,3,706,439,1,0,8,04/11/2019 17:53:03,04/12/2019 16:54:00
15,2019,16,2,316,230,1,1,16,04/15/2019 22:53:55,04/18/2019 23:33:59
31,2018,21,1,49,11,0,0,2,05/23/2018 14:30:10,05/23/2018 14:30:10
32,2018,21,1,506,385,0,0,7,05/23/2018 16:20:17,05/23/2018 16:20:17
32,2018,22,3,138,125,0,0,7,05/30/2018 21:45:15,06/01/2018 18:37:32
33,2018,21,1,9,9,0,0,4,05/23/2018 18:44:22,05/23/2018 18:44:22
33,2018,22,2,14,18,0,0,6,05/30/2018 16:36:52,05/30/2018 17:17:48
34,2018,21,1,9,2,0,0,7,05/24/2018 16:39:51,05/24/2018 16:39:51
35,2018,21,1,1,1,0,0,1,05/25/2018 16:32:54,05/25/2018 16:32:54
35,2018,22,1,15,18,0,1,202,05/29/2018 23:50:42,05/29/2018 23:50:42
35,2018,45,1,1,1,0,0,1,11/09/2018 00:21:08,11/09/2018 00:21:08
36,2018,23,1,3,0,0,0,1,06/04/2018 19:54:21,06/04/2018 19:54:21
36,2018,38,1,3708,3399,2,0,21,09/17/2018 15:13:32,09/17/2018 15:13:32
36,2018,46,2,44,28,0,0,5,11/16/2018 19:28:11,11/16/2018 21:31:33
36,2018,47,1,52,8,0,0,1,11/22/2018 01:14:03,11/22/2018 01:14:03
36,2018,48,6,598,82,2,0,8,11/27/2018 20:52:12,11/30/2018 21:51:36
36,2018,49,1,4,4,0,0,3,12/03/2018 22:59:55,12/03/2018 22:59:55
36,2018,50,1,616,32,0,0,5,12/12/2018 20:33:09,12/12/2018 20:33:09
36,2018,51,2,717,395,2,0,6,12/20/2018 02:02:09,12/20/2018 20:52:52
36,2019,4,3,1570,1014,3,0,12,01/22/2019 21:21:19,01/25/2019 22:57:46
36,2019,5,3,224,13,2,0,6,01/30/2019 19:50:48,02/01/2019 23:37:13
36,2019,6,10,1222,257,12,1,34,02/04/2019 19:47:17,02/09/2019 06:44:26
36,2019,7,4,604,188,2,2,10,02/13/2019 02:14:33,02/15/2019 21:56:13
36,2019,8,2,391,6,3,0,4,02/21/2019 21:29:40,02/22/2019 23:59:18
36,2019,9,1,570,45,5,1,4,02/24/2019 23:11:10,02/24/2019 23:11:10
36,2019,10,5,914,350,4,2,34,03/04/2019 19:23:21,03/09/2019 00:59:49
36,2019,11,6,927,154,3,2,10,03/12/2019 18:21:23,03/14/2019 18:40:28
36,2019,12,2,1037,849,1,1,260,03/19/2019 22:44:32,03/21/2019 23:49:05
36,2019,13,3,118,80,0,1,11,03/25/2019 18:58:24,03/26/2019 03:50:51
36,2019,14,1,18,18,0,0,8,04/05/2019 22:11:12,04/05/2019 22:11:12
36,2019,15,4,1311,523,8,4,7,04/10/2019 22:44:51,04/12/2019 23:09:29
36,2019,16,1,3,3,0,0,1,04/15/2019 21:59:25,04/15/2019 21:59:25
37,2018,23,1,1,1,0,0,1,06/04/2018 20:36:22,06/04/2018 20:36:22
38,2018,23,1,7,0,0,0,1,06/07/2018 04:07:02,06/07/2018 04:07:02
39,2018,23,1,1922,343,22,0,7,06/07/2018 17:03:02,06/07/2018 17:03:02
39,2018,29,1,110,35,0,0,1,07/18/2018 19:45:55,07/18/2018 19:45:55
40,2018,23,1,15142,58,26,0,6,06/08/2018 18:37:47,06/08/2018 18:37:47
40,2018,26,1,6986,1,29,0,10,06/26/2018 13:36:24,06/26/2018 13:36:24
40,2018,27,1,15,2,0,0,1,07/02/2018 21:21:06,07/02/2018 21:21:06
40,2018,32,1,146,4,1,0,2,08/08/2018 19:11:05,08/08/2018 19:11:05
40,2018,35,1,349,36,0,0,2,08/29/2018 17:53:00,08/29/2018 17:53:00
40,2018,41,1,54,16,0,0,9,10/11/2018 00:01:19,10/11/2018 00:01:19
40,2018,44,1,1204,180,2,0,14,10/31/2018 17:45:14,10/31/2018 17:45:14
40,2018,45,1,339,24,1,0,8,11/06/2018 18:43:04,11/06/2018 18:43:04
40,2018,47,1,1,1,0,0,1,11/19/2018 22:38:17,11/19/2018 22:38:17
40,2018,48,1,765,22,3,0,5,11/28/2018 05:14:04,11/28/2018 05:14:04
40,2019,5,1,43,27,1,0,4,02/01/2019 22:03:47,02/01/2019 22:03:47
40,2019,7,1,1,1,0,0,1,02/15/2019 23:27:29,02/15/2019 23:27:29
40,2019,8,1,120,134,0,0,22,02/22/2019 22:37:44,02/22/2019 22:37:44
40,2019,9,1,602,557,2,0,74,02/28/2019 00:33:27,02/28/2019 00:33:27
40,2019,11,4,263,242,0,0,60,03/11/2019 19:43:29,03/14/2019 17:52:48
40,2019,12,2,351,27,1,0,8,03/18/2019 18:01:44,03/23/2019 16:33:32
40,2019,14,1,388,0,5,0,2,04/05/2019 23:29:55,04/05/2019 23:29:55
40,2019,16,2,209,53,2,0,9,04/16/2019 00:22:49,04/17/2019 20:54:55
40,2019,17,1,175,126,1,2,6,04/21/2019 05:14:50,04/21/2019 05:14:50
40,2019,33,1,18,18,0,0,3,08/17/2019 04:36:23,08/17/2019 04:36:23
40,2019,36,1,246,52,1,0,11,09/06/2019 22:12:53,09/06/2019 22:12:53
40,2020,6,1,2,1,0,0,1,02/05/2020 21:26:04,02/05/2020 21:26:04
40,2020,14,1,5,1,0,0,1,04/02/2020 17:13:57,04/02/2020 17:13:57
30,2018,24,1,3,3,0,0,1,06/12/2018 23:22:43,06/12/2018 23:22:43
30,2018,31,1,4,5,0,0,1,07/30/2018 22:20:49,07/30/2018 22:20:49
30,2018,37,1,91,91,0,0,44,09/14/2018 21:37:28,09/14/2018 21:37:28
30,2018,44,1,4,4,0,0,1,11/02/2018 20:15:02,11/02/2018 20:15:02
30,2019,21,1,7,7,0,0,1,05/24/2019 20:28:01,05/24/2019 20:28:01
30,2019,40,1,3,3,0,0,1,10/03/2019 21:46:06,10/03/2019 21:46:06
30,2020,12,1,3,3,0,0,1,03/19/2020 18:03:55,03/19/2020 18:03:55
30,2020,21,1,4,1,0,0,1,05/18/2020 23:14:45,05/18/2020 23:14:45
30,2020,46,1,7,24,0,0,1,11/10/2020 23:04:36,11/10/2020 23:04:36
41,2018,25,1,97,4,2,0,3,06/19/2018 16:36:30,06/19/2018 16:36:30
42,2018,25,1,21,21,0,0,3,06/19/2018 19:16:52,06/19/2018 19:16:52
42,2018,28,2,5,5,0,0,3,07/10/2018 22:47:42,07/11/2018 19:49:29
42,2018,38,2,121,123,0,0,8,09/17/2018 18:13:22,09/21/2018 17:07:09
42,2018,44,1,12,6,0,0,2,10/31/2018 23:40:33,10/31/2018 23:40:33
42,2018,45,2,258,257,0,0,8,11/05/2018 15:11:12,11/07/2018 02:38:13
42,2018,46,1,3,0,1,0,0,11/13/2018 08:41:21,11/13/2018 08:41:21
42,2018,47,1,57,0,0,0,2,11/20/2018 03:27:47,11/20/2018 03:27:47
42,2019,6,2,269,2,1,0,2,02/03/2019 20:25:47,02/04/2019 05:17:45
42,2019,7,1,3,3,0,0,1,02/11/2019 17:19:54,02/11/2019 17:19:54
42,2019,9,2,1054,1112,0,0,49,02/28/2019 00:05:00,02/28/2019 15:48:16
42,2019,10,2,18,13,0,0,3,03/08/2019 00:01:18,03/08/2019 01:00:29
42,2019,11,2,37,7,0,0,2,03/12/2019 02:01:55,03/12/2019 02:04:02
42,2019,16,1,229,0,0,0,2,04/20/2019 04:49:02,04/20/2019 04:49:02
42,2020,4,1,2,13,0,0,1,01/24/2020 01:36:30,01/24/2020 01:36:30
42,2020,5,1,8,7,0,0,1,01/31/2020 11:11:52,01/31/2020 11:11:52
42,2020,6,1,144,7,1,0,2,02/05/2020 19:24:13,02/05/2020 19:24:13
42,2020,20,1,13,13,0,0,1,05/13/2020 05:15:08,05/13/2020 05:15:08
43,2018,25,1,359,0,2,0,0,06/21/2018 17:55:55,06/21/2018 17:55:55
43,2018,26,4,4665,28,19,0,20,06/26/2018 22:54:42,06/29/2018 16:18:25
43,2018,27,1,527,121,0,0,34,07/02/2018 23:14:59,07/02/2018 23:14:59
43,2018,28,1,556,619,10,0,36,07/11/2018 23:20:38,07/11/2018 23:20:38
43,2018,29,1,1442,399,3,0,66,07/18/2018 23:44:56,07/18/2018 23:44:56
43,2018,30,1,101,103,0,0,15,07/28/2018 00:58:15,07/28/2018 00:58:15
43,2018,31,3,59589,126,40,0,26,07/30/2018 17:24:15,08/02/2018 20:32:52
43,2018,32,1,30,26,0,0,9,08/08/2018 19:47:30,08/08/2018 19:47:30
43,2018,36,3,264,87,0,0,12,09/05/2018 23:38:35,09/08/2018 21:02:26
43,2018,37,2,566,219,1,0,13,09/11/2018 23:21:22,09/14/2018 19:46:40
43,2018,38,5,2315,933,4,0,122,09/19/2018 01:11:16,09/22/2018 05:01:11
43,2018,39,6,2745,565,7,0,67,09/25/2018 22:34:18,09/29/2018 03:41:50
43,2018,40,1,187,0,4,0,2,10/04/2018 17:56:50,10/04/2018 17:56:50
43,2018,41,7,905,1749,14,6,48,10/08/2018 20:35:24,10/13/2018 05:22:30
43,2018,42,2,215,144,1,0,33,10/16/2018 05:41:55,10/19/2018 21:04:02
43,2018,43,4,1359,811,2,0,221,10/24/2018 18:30:39,10/27/2018 06:00:09
43,2018,44,8,3480,1437,20,3,283,10/30/2018 16:38:14,11/01/2018 19:32:59
43,2018,45,5,991,972,1,4,117,11/06/2018 19:03:00,11/10/2018 06:44:11
43,2018,46,4,1901,1517,1,0,205,11/12/2018 18:41:17,11/16/2018 19:52:28
43,2018,47,1,322,134,0,0,19,11/19/2018 21:51:34,11/19/2018 21:51:34
43,2018,48,2,1383,911,3,2,93,11/26/2018 23:24:27,11/27/2018 20:30:15
43,2018,50,4,1743,1476,3,6,228,12/11/2018 18:00:56,12/14/2018 21:22:57
43,2018,51,1,654,357,1,0,32,12/21/2018 17:58:29,12/21/2018 17:58:29
43,2019,1,1,63,55,0,0,4,01/03/2019 22:23:04,01/03/2019 22:23:04
43,2019,2,2,300,265,0,0,15,01/10/2019 17:47:28,01/10/2019 19:19:40
43,2019,3,3,376,243,0,0,28,01/14/2019 23:37:50,01/18/2019 06:23:13
43,2019,4,1,913,644,1,0,109,01/22/2019 08:14:54,01/22/2019 08:14:54
43,2019,5,3,3391,2822,1,0,176,01/29/2019 21:27:48,01/30/2019 20:50:04
43,2019,6,1,1052,537,5,0,16,02/05/2019 18:34:29,02/05/2019 18:34:29
43,2019,7,3,391,692,0,0,432,02/10/2019 08:11:33,02/13/2019 18:57:38
43,2019,9,3,547,658,0,0,302,02/26/2019 19:01:43,02/27/2019 18:02:39
43,2019,10,3,3620,2621,1,0,887,03/06/2019 04:11:01,03/08/2019 16:27:50
43,2019,11,3,603,676,4,0,92,03/13/2019 18:37:49,03/15/2019 04:02:10
43,2019,12,3,867,343,4,0,14,03/19/2019 21:37:12,03/22/2019 17:41:34
43,2019,13,1,6,7,0,0,2,03/25/2019 23:10:00,03/25/2019 23:10:00
43,2019,14,2,339,1084,4,7,3,04/04/2019 16:49:44,04/05/2019 22:06:02
43,2019,15,2,484,23,5,0,12,04/07/2019 07:11:33,04/09/2019 20:17:48
43,2019,16,6,816,304,2,0,28,04/15/2019 21:09:51,04/20/2019 05:57:16
43,2019,17,8,913,326,0,0,77,04/21/2019 05:33:10,04/25/2019 06:21:05
43,2019,21,1,89,1,1,0,1,05/20/2019 22:42:25,05/20/2019 22:42:25
44,2018,26,1,0,33,0,0,1,06/27/2018 03:30:59,06/27/2018 03:30:59
10,2018,26,1,1,1,0,0,1,06/27/2018 11:56:07,06/27/2018 11:56:07
10,2018,27,1,1,1,0,0,1,07/03/2018 15:16:42,07/03/2018 15:16:42
10,2018,32,1,1,1,0,0,1,08/07/2018 22:59:49,08/07/2018 22:59:49
10,2018,35,1,1,1,0,0,1,08/30/2018 18:23:18,08/30/2018 18:23:18
10,2018,36,1,1,1,0,0,1,09/05/2018 20:15:36,09/05/2018 20:15:36
10,2018,39,1,1,1,0,0,1,09/26/2018 20:13:54,09/26/2018 20:13:54
10,2018,40,1,21,11,0,0,1,10/03/2018 00:37:59,10/03/2018 00:37:59
10,2018,43,2,2,2,0,0,2,10/26/2018 06:52:07,10/26/2018 21:16:09
10,2018,44,3,15,2,0,0,5,10/29/2018 22:39:49,11/02/2018 20:23:57
10,2018,45,1,15,14,0,0,1,11/09/2018 23:41:32,11/09/2018 23:41:32
10,2018,46,2,4,4,0,0,2,11/11/2018 02:16:28,11/16/2018 20:58:58
10,2018,48,1,1,1,0,0,1,11/28/2018 17:18:12,11/28/2018 17:18:12
10,2018,49,1,1,1,0,0,1,12/05/2018 07:11:23,12/05/2018 07:11:23
10,2019,1,1,1,1,0,0,1,01/03/2019 18:01:36,01/03/2019 18:01:36
10,2019,2,3,59,7,1,0,2,01/08/2019 04:10:42,01/12/2019 04:20:25
10,2019,3,2,122,5,0,0,6,01/16/2019 01:17:49,01/17/2019 18:03:58
10,2019,5,1,1,1,0,0,1,01/30/2019 17:02:00,01/30/2019 17:02:00
10,2019,6,3,67,3,1,0,2,02/05/2019 19:08:25,02/07/2019 22:31:01
10,2019,9,1,1,1,0,0,1,02/27/2019 17:44:26,02/27/2019 17:44:26
10,2019,10,4,61,23,1,0,3,03/05/2019 21:21:00,03/08/2019 19:03:37
10,2019,11,2,12,16,0,0,2,03/12/2019 20:05:16,03/15/2019 17:11:27
10,2019,13,1,3,3,0,0,1,03/26/2019 18:06:47,03/26/2019 18:06:47
10,2019,14,3,45,8,1,0,2,04/02/2019 16:58:35,04/04/2019 18:34:33
10,2019,16,1,0,2,0,0,1,04/17/2019 14:57:01,04/17/2019 14:57:01
10,2019,17,3,105,22,2,0,20,04/22/2019 00:54:45,04/26/2019 18:50:33
10,2019,18,2,16,4,0,0,4,05/02/2019 15:11:27,05/02/2019 17:09:40
10,2019,19,2,12,12,0,0,2,05/06/2019 20:32:34,05/07/2019 00:40:48
45,2018,27,2,17,24,0,0,5,07/03/2018 14:55:23,07/03/2018 22:03:06
46,2018,27,1,4,4,0,0,4,07/03/2018 23:31:50,07/03/2018 23:31:50
46,2018,28,1,10,19678,0,5,22,07/13/2018 18:38:32,07/13/2018 18:38:32
47,2018,28,3,14,15,0,0,3,07/09/2018 01:07:45,07/12/2018 05:32:22
47,2018,42,1,1,1,0,0,1,10/19/2018 18:06:07,10/19/2018 18:06:07
47,2019,19,1,989,0,6,0,0,05/06/2019 15:21:11,05/06/2019 15:21:11
47,2019,29,2,468,1,1,0,1,07/17/2019 17:52:17,07/18/2019 23:14:12
47,2019,34,1,41,16,0,0,1,08/19/2019 23:26:43,08/19/2019 23:26:43
47,2019,42,1,14,2,0,0,1,10/18/2019 19:31:37,10/18/2019 19:31:37
47,2019,43,1,2,2,0,0,1,10/23/2019 00:25:57,10/23/2019 00:25:57
48,2018,28,1,27,14,0,0,4,07/09/2018 20:52:59,07/09/2018 20:52:59
48,2019,4,1,29,7,0,0,4,01/24/2019 19:27:00,01/24/2019 19:27:00
48,2019,8,1,455,973,4,3,13,02/19/2019 06:11:57,02/19/2019 06:11:57
48,2019,11,1,4,17,0,0,4,03/12/2019 22:45:28,03/12/2019 22:45:28
49,2018,28,1,494,494,0,0,15,07/12/2018 23:00:28,07/12/2018 23:00:28
49,2018,45,1,499,6,4,0,8,11/06/2018 21:27:39,11/06/2018 21:27:39
50,2018,28,1,401,37,0,0,13,07/13/2018 19:18:31,07/13/2018 19:18:31
51,2018,29,1,895,703,3,0,7,07/19/2018 17:23:40,07/19/2018 17:23:40
51,2018,35,2,5012,43,19,0,17,08/30/2018 02:31:05,09/01/2018 00:25:45
51,2018,37,1,1,1,0,0,1,09/10/2018 22:40:24,09/10/2018 22:40:24
51,2018,39,3,507,101,0,0,17,09/25/2018 17:05:30,09/27/2018 22:53:13
51,2018,44,1,1,1,0,0,1,11/02/2018 20:47:27,11/02/2018 20:47:27
51,2018,45,1,3,24,0,0,3,11/06/2018 18:07:04,11/06/2018 18:07:04
51,2018,46,1,157,23,1,0,3,11/16/2018 21:47:56,11/16/2018 21:47:56
51,2018,47,1,931,597,1,0,12,11/20/2018 22:53:48,11/20/2018 22:53:48
51,2018,48,2,158,256,1,0,8,11/27/2018 22:24:35,11/29/2018 23:38:26
51,2018,49,1,106,1,1,0,3,12/06/2018 21:45:10,12/06/2018 21:45:10
51,2018,50,1,83,1,0,0,2,12/11/2018 19:48:59,12/11/2018 19:48:59
51,2018,51,4,1907,1560,15,0,58,12/17/2018 19:49:04,12/19/2018 23:59:22
51,2019,1,4,1182,1757,6,4,104,01/03/2019 03:54:06,01/05/2019 00:01:07
51,2019,2,1,634,250,0,0,20,01/11/2019 16:41:08,01/11/2019 16:41:08
51,2019,3,2,1134,532,0,0,62,01/18/2019 00:03:52,01/18/2019 03:13:09
51,2019,4,2,236,187,0,0,14,01/22/2019 22:42:53,01/26/2019 03:09:20
51,2019,5,2,447,241,0,0,16,01/27/2019 02:13:49,01/28/2019 20:04:37
51,2019,6,3,1202,1083,0,0,42,02/04/2019 22:10:49,02/07/2019 22:41:00
51,2019,7,3,1139,897,2,0,126,02/13/2019 21:56:02,02/16/2019 01:29:56
51,2019,8,1,617,617,0,0,48,02/20/2019 23:38:50,02/20/2019 23:38:50
51,2019,9,1,221,221,0,0,24,02/25/2019 18:37:45,02/25/2019 18:37:45
51,2019,10,3,704,497,2,0,60,03/04/2019 20:01:07,03/06/2019 04:40:42
51,2019,11,1,725,713,0,0,109,03/12/2019 22:19:29,03/12/2019 22:19:29
51,2019,12,5,744,543,0,0,95,03/19/2019 00:23:52,03/22/2019 17:38:27
51,2019,13,1,182,19,0,0,10,03/29/2019 23:29:50,03/29/2019 23:29:50
51,2019,14,4,939,232,8,1,15,04/03/2019 17:29:28,04/05/2019 17:02:58
51,2019,17,2,45,30,0,0,4,04/24/2019 03:04:36,04/24/2019 19:43:35
51,2019,20,1,2,0,0,0,2,05/16/2019 18:48:01,05/16/2019 18:48:01
51,2019,23,1,21,0,0,0,2,06/03/2019 22:59:28,06/03/2019 22:59:28
52,2018,30,2,65,37,2,0,4,07/23/2018 16:38:21,07/23/2018 21:45:16
52,2018,31,1,2,4,0,0,2,08/02/2018 20:01:38,08/02/2018 20:01:38
52,2018,35,1,8,46,0,1,2,08/29/2018 22:20:27,08/29/2018 22:20:27
52,2018,36,2,6,6,0,0,2,09/04/2018 20:03:59,09/04/2018 21:09:55
52,2019,5,1,6,7,0,0,1,01/29/2019 19:38:20,01/29/2019 19:38:20
52,2019,26,1,42,42,0,0,4,06/27/2019 03:58:52,06/27/2019 03:58:52
53,2018,30,1,222,0,1,0,0,07/24/2018 19:32:38,07/24/2018 19:32:38
53,2018,34,2,3582,606,27,0,27,08/21/2018 22:06:23,08/24/2018 21:08:48
53,2018,35,2,1714,905,3,0,64,08/27/2018 17:50:40,08/30/2018 20:29:02
53,2018,36,3,1916,1238,8,1,26,09/04/2018 23:59:06,09/06/2018 22:51:40
53,2018,37,5,3911,2868,8,0,129,09/11/2018 18:32:06,09/14/2018 23:41:43
53,2018,38,4,1215,439,9,0,151,09/17/2018 20:06:42,09/21/2018 23:49:43
53,2018,39,3,2826,134,5,0,15,09/24/2018 16:29:50,09/28/2018 23:00:05
53,2018,42,3,3129,2004,18,1,190,10/16/2018 01:40:56,10/19/2018 21:04:27
53,2018,44,1,524,1924,3,18,24,10/31/2018 17:14:52,10/31/2018 17:14:52
53,2018,45,3,692,144,6,1,54,11/06/2018 17:26:05,11/08/2018 21:44:41
53,2018,46,3,359,35,0,0,8,11/13/2018 15:48:12,11/16/2018 18:06:34
53,2018,47,1,863,545,2,0,185,11/21/2018 20:17:44,11/21/2018 20:17:44
53,2018,51,4,1477,1820,1,1,278,12/17/2018 23:01:27,12/19/2018 17:55:12
54,2018,30,1,5,5,0,0,3,07/25/2018 21:00:30,07/25/2018 21:00:30
55,2018,31,1,965,105,3,0,10,08/02/2018 15:57:51,08/02/2018 15:57:51
56,2018,32,1,1,1,0,0,1,08/06/2018 15:24:59,08/06/2018 15:24:59
57,2018,32,2,3690,185,12,0,14,08/06/2018 16:39:54,08/10/2018 22:07:35
57,2018,33,1,80,75,0,0,13,08/13/2018 20:29:19,08/13/2018 20:29:19
57,2018,34,1,177,3,1,0,2,08/24/2018 15:01:01,08/24/2018 15:01:01
57,2018,35,3,3221,1392,6,1,13,08/29/2018 23:17:10,08/31/2018 08:17:55
57,2018,36,1,1,1,0,0,1,09/05/2018 15:52:52,09/05/2018 15:52:52
58,2018,32,1,1,0,0,0,1,08/08/2018 17:28:13,08/08/2018 17:28:13
58,2018,41,1,8,3,0,0,5,10/12/2018 01:16:07,10/12/2018 01:16:07
58,2018,45,1,23,0,0,0,1,11/06/2018 19:24:31,11/06/2018 19:24:31
58,2018,49,1,300,73,0,0,2,12/03/2018 18:57:19,12/03/2018 18:57:19
58,2018,50,1,65,10,4,0,22,12/14/2018 22:14:39,12/14/2018 22:14:39
58,2018,51,1,6,7,0,0,1,12/18/2018 00:02:09,12/18/2018 00:02:09
58,2019,2,1,589,0,3,0,3,01/10/2019 20:25:55,01/10/2019 20:25:55
59,2018,34,1,80,59,1,0,6,08/23/2018 17:04:30,08/23/2018 17:04:30
59,2018,35,1,291,137,2,0,5,08/30/2018 20:35:06,08/30/2018 20:35:06
59,2018,39,1,317,118,5,2,8,09/28/2018 11:29:03,09/28/2018 11:29:03
59,2018,40,1,36,2,0,0,2,10/04/2018 17:26:44,10/04/2018 17:26:44
59,2018,47,1,165,68,2,0,6,11/21/2018 15:22:58,11/21/2018 15:22:58
60,2018,35,1,14,2,0,0,1,08/30/2018 22:19:01,08/30/2018 22:19:01
60,2018,37,2,9,1,0,0,2,09/10/2018 14:44:18,09/12/2018 05:38:05
60,2018,38,2,14050,118260,44,48,36,09/18/2018 22:44:28,09/19/2018 16:41:59
60,2018,39,6,671,364,3,0,28,09/25/2018 03:29:47,09/28/2018 21:13:51
60,2018,40,5,634,99,8,0,17,10/01/2018 22:01:07,10/05/2018 21:05:23
60,2018,42,1,714,260,3,0,8,10/20/2018 00:31:17,10/20/2018 00:31:17
60,2018,43,3,92,12,0,0,12,10/25/2018 19:56:22,10/26/2018 16:32:54
60,2018,44,1,29,20,0,0,4,10/30/2018 05:11:12,10/30/2018 05:11:12
60,2018,45,3,650,657,1,3,11,11/06/2018 18:30:10,11/08/2018 23:10:32
60,2018,46,1,129,103,2,0,4,11/16/2018 22:14:13,11/16/2018 22:14:13
60,2018,48,1,1779,1086,6,1,25,11/27/2018 23:21:33,11/27/2018 23:21:33
60,2018,49,1,344,407,0,0,42,12/07/2018 19:14:20,12/07/2018 19:14:20
60,2018,51,1,3021,221,31,0,20,12/20/2018 23:16:29,12/20/2018 23:16:29
60,2019,1,2,374,212,0,0,3,01/04/2019 22:06:32,01/05/2019 03:42:25
60,2019,2,1,84,39,0,0,7,01/07/2019 22:48:11,01/07/2019 22:48:11
60,2019,4,1,1660,1755,6,2,118,01/25/2019 03:55:16,01/25/2019 03:55:16
60,2019,5,3,429,357,1,0,78,01/29/2019 03:37:17,02/02/2019 00:14:07
60,2019,6,6,2345,1849,2,0,288,02/05/2019 22:00:55,02/09/2019 03:03:41
60,2019,7,2,685,258,3,0,59,02/13/2019 08:44:10,02/15/2019 17:21:41
60,2019,8,2,350,176,0,0,36,02/20/2019 18:17:02,02/20/2019 21:40:09
60,2019,9,4,3038,2938,2,1,371,02/25/2019 19:01:04,02/27/2019 07:19:51
60,2019,10,2,224,335,0,1,65,03/07/2019 08:21:04,03/08/2019 00:02:58
60,2019,11,2,1335,1319,0,0,143,03/13/2019 01:45:34,03/13/2019 22:50:31
60,2019,12,3,872,600,0,0,85,03/19/2019 06:54:38,03/19/2019 19:19:49
60,2019,13,1,319,121,0,0,19,03/25/2019 22:41:08,03/25/2019 22:41:08
60,2019,15,1,384,163,4,1,5,04/10/2019 17:36:17,04/10/2019 17:36:17
60,2019,16,6,5667,1217,54,12,51,04/16/2019 19:57:22,04/19/2019 23:58:24
60,2019,17,7,665,227,0,0,102,04/22/2019 01:14:41,04/25/2019 05:05:51
60,2019,18,2,266,81,1,0,8,04/30/2019 20:08:18,05/04/2019 23:49:20
60,2019,19,1,1,2,0,0,1,05/06/2019 18:23:03,05/06/2019 18:23:03
60,2019,22,1,2,0,0,0,1,05/29/2019 19:01:21,05/29/2019 19:01:21
60,2019,24,1,102,2,0,0,3,06/12/2019 16:33:01,06/12/2019 16:33:01
60,2019,27,2,4769,108,3,0,13,07/01/2019 23:15:29,07/02/2019 02:57:28
60,2019,31,2,593,19236,0,82,50,07/30/2019 20:55:28,08/02/2019 22:04:22
61,2018,39,1,22,1,0,0,2,09/25/2018 15:11:42,09/25/2018 15:11:42
61,2018,43,2,78,27,1,0,7,10/23/2018 20:45:37,10/25/2018 16:44:03
61,2018,44,1,25,11,0,0,3,10/29/2018 17:34:09,10/29/2018 17:34:09
61,2018,45,2,51,37,0,0,11,11/06/2018 07:45:18,11/06/2018 22:32:39
61,2018,46,1,29,16,0,0,1,11/14/2018 20:46:19,11/14/2018 20:46:19
61,2018,47,3,630,756,5,2,21,11/18/2018 21:11:45,11/19/2018 18:53:24
61,2021,23,1,74,2,1,0,1,06/03/2021 21:10:50,06/03/2021 21:10:50
61,2021,24,9,46,81,0,0,31,06/08/2021 02:03:53,06/08/2021 20:34:00
61,2021,25,2,217,217,0,0,66,06/17/2021 18:13:13,06/17/2021 20:25:26
61,2022,30,1,2,2,0,0,1,07/22/2022 21:40:07,07/22/2022 21:40:07
61,2024,22,1,12,1,0,0,2,05/29/2024 17:50:13,05/29/2024 17:50:13
